position,code,recommendations,country,theme_code,description
Supported,28.195,"Respect the rights to freedom of religion or belief, opinion and expression, peaceful assembly and culture, including for Tibetans, Uighurs and other minorities ",Germany,S16,"SDG 16 - peace, justice and strong institutionsAffected persons:- general- minorities/ racial, ethnic, linguistic, religious or descent-based groups"
Supported,28.322,"Fully respect the rights of ethnic minorities, freedom of religion and expressions of cultural identity ",Croatia,D42,"Freedom of thought, conscience and religion"
Supported,28.322,"Fully respect the rights of ethnic minorities, freedom of religion and expressions of cultural identity ",Croatia,D43,Freedom of opinion and expression
Supported,28.322,"Fully respect the rights of ethnic minorities, freedom of religion and expressions of cultural identity ",Croatia,E7,Cultural rights
Supported,28.322,"Fully respect the rights of ethnic minorities, freedom of religion and expressions of cultural identity ",Croatia,G1,Members of minorities
Supported,28.322,"Fully respect the rights of ethnic minorities, freedom of religion and expressions of cultural identity ",Croatia,S16,"SDG 16 - peace, justice and strong institutionsAffected persons:- minorities/ racial, ethnic, linguistic, religious or descent-based groups"
Supported,28.186,Take the necessary measures to allow all citizens to enjoy the free exercise of religion or belief and to ensure that ethnic minorities can freely practise their religion and exercise their culture ,Austria,D42,"Freedom of thought, conscience and religion"
Supported,28.186,Take the necessary measures to allow all citizens to enjoy the free exercise of religion or belief and to ensure that ethnic minorities can freely practise their religion and exercise their culture ,Austria,G1,Members of minorities
Supported,28.186,Take the necessary measures to allow all citizens to enjoy the free exercise of religion or belief and to ensure that ethnic minorities can freely practise their religion and exercise their culture ,Austria,S16,"SDG 16 - peace, justice and strong institutionsAffected persons:- minorities/ racial, ethnic, linguistic, religious or descent-based groups"
Supported,28.182,Fully protect freedom of religion or belief by ensuring Chinese law supports the rights of individuals to freely practise their religion ,Australia,D42,"Freedom of thought, conscience and religion"
Supported,28.182,Fully protect freedom of religion or belief by ensuring Chinese law supports the rights of individuals to freely practise their religion ,Australia,S16,"SDG 16 - peace, justice and strong institutionsAffected persons:- general- minorities/ racial, ethnic, linguistic, religious or descent-based groups"
Supported,28.185,Ensure full implementation of its international human rights obligations regarding freedom of religion or belief ,Poland,D42,"Freedom of thought, conscience and religion"
Supported,28.185,Ensure full implementation of its international human rights obligations regarding freedom of religion or belief ,Poland,S16,"SDG 16 - peace, justice and strong institutionsAffected persons:- general- minorities/ racial, ethnic, linguistic, religious or descent-based groups"
Supported,28.188,Continue to promote freedom of religious belief in accordance with the law,NA,D42,"Freedom of thought, conscience and religion"
Supported,28.188,Continue to promote freedom of religious belief in accordance with the law,NA,S16,"SDG 16 - peace, justice and strong institutionsAffected persons:- general- minorities/ racial, ethnic, linguistic, religious or descent-based groups"
Supported,28.188, safeguard social and religious harmony among its people ,Turkmenistan,D42,"Freedom of thought, conscience and religion"
Supported,28.188, safeguard social and religious harmony among its people ,Turkmenistan,S16,"SDG 16 - peace, justice and strong institutionsAffected persons:- general- minorities/ racial, ethnic, linguistic, religious or descent-based groups"
Supported,28.192,Continue to fight against cult organizations to safeguard the people’s welfare ,Democratic People’s Republic of Korea,D42,"Freedom of thought, conscience and religion"
Supported,28.192,Continue to fight against cult organizations to safeguard the people’s welfare ,Democratic People’s Republic of Korea,S16,"SDG 16 - peace, justice and strong institutionsAffected persons:- general- minorities/ racial, ethnic, linguistic, religious or descent-based groups"
Supported,28.193,Continue promoting freedom of religion or belief in accordance with the context of national laws ,Egypt,D42,"Freedom of thought, conscience and religion"
Supported,28.193,Continue promoting freedom of religion or belief in accordance with the context of national laws ,Egypt,S16,"SDG 16 - peace, justice and strong institutionsAffected persons:- general- minorities/ racial, ethnic, linguistic, religious or descent-based groups"
Supported,28.194,"Guarantee freedom of religion or belief, including in Tibet and in Xinjiang ",France,D42,"Freedom of thought, conscience and religion"
Supported,28.194,"Guarantee freedom of religion or belief, including in Tibet and in Xinjiang ",France,S16,"SDG 16 - peace, justice and strong institutionsAffected persons:- general- minorities/ racial, ethnic, linguistic, religious or descent-based groups"
Supported,28.205,"Guarantee freedom of expression, assembly and association including in Hong Kong, and remove obstacles to freedom of information on the Internet, in particular for human rights defenders ",France,D43,Freedom of opinion and expression
